student,type,id,cml_max_r,base_relative_max,group,type_label
ctrlC_ref_s1,ctrlC_ref,gsm8k-113,-0.6182406057065799,0.7137699306191558,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-114,-0.579221327867621,0.22281010881480756,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-115,-0.6712775298604028,4.879536578134003e-4,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-116,-0.8278592928613804,0.028830718724194293,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-117,-1.3466679591047666,0.30516495091951845,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-118,-0.607486095152028,0.2569636197546047,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-119,-0.38421409176844645,-0.08826571560335122,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-12,-1.24195223156183,0.10493633113395617,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-120,-0.5364409660440196,0.232592758617723,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-121,-0.6134461884451506,0.3949411447476191,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-122,-0.39640489939122714,0.09506366021246393,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-123,-0.5385871959425171,-0.163677947884884,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-124,-0.6772123648009605,0.23706711553406246,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-125,-0.7155166382270428,0.013975035376930789,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-126,-0.842428220624923,0.4889798104894074,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-127,-0.8125691803059103,0.42566247295989257,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-128,-0.5573967874713122,0.07991657829189647,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-129,-0.2698056170082957,-0.034389820405675287,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-13,-1.282568515272631,0.24599369684712902,human-reference null,Human-ref control
